,query_id,hit_id,hit_eval,hit_bitscore,hit_description,accn
547,Mass_AKT_Aligned,NP_001339323.1,3.4e-32,121.6,serine/threonine-protein kinase 33 iso,GCF_000001405.40
548,Mass_AKT_Aligned,NP_001339324.1,3.4e-32,121.6,serine/threonine-protein kinase 33 iso,GCF_000001405.40
549,Mass_AKT_Aligned,NP_001339325.1,3.4e-32,121.6,serine/threonine-protein kinase 33 iso,GCF_000001405.40
550,Mass_AKT_Aligned,NP_001339327.1,3.4e-32,121.6,serine/threonine-protein kinase 33 iso,GCF_000001405.40
551,Mass_AKT_Aligned,NP_001339328.1,3.4e-32,121.6,serine/threonine-protein kinase 33 iso,GCF_000001405.40
552,Mass_AKT_Aligned,NP_001339319.1,3.4e-32,121.6,serine/threonine-protein kinase 33 iso,GCF_000001405.40
553,Mass_AKT_Aligned,NP_001339316.1,3.4e-32,121.6,serine/threonine-protein kinase 33 iso,GCF_000001405.40
554,Mass_AKT_Aligned,NP_001339318.1,3.4e-32,121.6,serine/threonine-protein kinase 33 iso,GCF_000001405.40
555,Mass_AKT_Aligned,NP_001339326.1,3.4e-32,121.6,serine/threonine-protein kinase 33 iso,GCF_000001405.40
556,Mass_AKT_Aligned,NP_001339322.1,3.4e-32,121.6,serine/threonine-protein kinase 33 iso,GCF_000001405.40
557,Mass_AKT_Aligned,NP_001339320.1,3.4e-32,121.6,serine/threonine-protein kinase 33 iso,GCF_000001405.40
558,Mass_AKT_Aligned,NP_112168.1,3.4e-32,121.6,serine/threonine-protein kinase 33 iso,GCF_000001405.40
559,Mass_AKT_Aligned,XP_011518599.1,3.4e-32,121.6,serine/threonine-protein kinase 33 iso,GCF_000001405.40
560,Mass_AKT_Aligned,XP_011518592.1,3.4e-32,121.6,serine/threonine-protein kinase 33 iso,GCF_000001405.40
561,Mass_AKT_Aligned,XP_016873634.1,3.4e-32,121.6,serine/threonine-protein kinase 33 iso,GCF_000001405.40
562,Mass_AKT_Aligned,XP_016873646.1,3.4e-32,121.6,serine/threonine-protein kinase 33 iso,GCF_000001405.40
563,Mass_AKT_Aligned,XP_016873635.1,3.4e-32,121.6,serine/threonine-protein kinase 33 iso,GCF_000001405.40
564,Mass_AKT_Aligned,XP_016873643.1,3.4e-32,121.6,serine/threonine-protein kinase 33 iso,GCF_000001405.40
565,Mass_AKT_Aligned,XP_016873633.1,3.4e-32,121.6,serine/threonine-protein kinase 33 iso,GCF_000001405.40
566,Mass_AKT_Aligned,XP_016873644.1,3.4e-32,121.6,serine/threonine-protein kinase 33 iso,GCF_000001405.40
567,Mass_AKT_Aligned,XP_047283403.1,3.4e-32,121.6,serine/threonine-protein kinase 33 iso,GCF_000001405.40
568,Mass_AKT_Aligned,XP_047283405.1,3.4e-32,121.6,serine/threonine-protein kinase 33 iso,GCF_000001405.40
569,Mass_AKT_Aligned,XP_047283406.1,3.4e-32,121.6,serine/threonine-protein kinase 33 iso,GCF_000001405.40
570,Mass_AKT_Aligned,XP_047283409.1,3.4e-32,121.6,serine/threonine-protein kinase 33 iso,GCF_000001405.40
571,Mass_AKT_Aligned,XP_047283411.1,3.4e-32,121.6,serine/threonine-protein kinase 33 iso,GCF_000001405.40
572,Mass_AKT_Aligned,XP_047283412.1,3.4e-32,121.6,serine/threonine-protein kinase 33 iso,GCF_000001405.40
573,Mass_AKT_Aligned,XP_047283413.1,3.4e-32,121.6,serine/threonine-protein kinase 33 iso,GCF_000001405.40
574,Mass_AKT_Aligned,XP_047283415.1,3.4e-32,121.6,serine/threonine-protein kinase 33 iso,GCF_000001405.40
575,Mass_AKT_Aligned,XP_047283416.1,3.4e-32,121.6,serine/threonine-protein kinase 33 iso,GCF_000001405.40
576,Mass_AKT_Aligned,XP_047283419.1,3.4e-32,121.6,serine/threonine-protein kinase 33 iso,GCF_000001405.40
577,Mass_AKT_Aligned,XP_047283420.1,3.4e-32,121.6,serine/threonine-protein kinase 33 iso,GCF_000001405.40
578,Mass_AKT_Aligned,XP_047283425.1,3.4e-32,121.6,serine/threonine-protein kinase 33 iso,GCF_000001405.40
579,Mass_AKT_Aligned,XP_047283424.1,3.4e-32,121.6,serine/threonine-protein kinase 33 iso,GCF_000001405.40
580,Mass_AKT_Aligned,XP_047283427.1,3.4e-32,121.6,serine/threonine-protein kinase 33 iso,GCF_000001405.40
581,Mass_AKT_Aligned,XP_047283430.1,3.4e-32,121.6,serine/threonine-protein kinase 33 iso,GCF_000001405.40
582,Mass_AKT_Aligned,XP_047283423.1,3.4e-32,121.6,serine/threonine-protein kinase 33 iso,GCF_000001405.40
583,Mass_AKT_Aligned,XP_047283431.1,3.4e-32,121.6,serine/threonine-protein kinase 33 iso,GCF_000001405.40
584,Mass_AKT_Aligned,XP_047283410.1,3.4e-32,121.6,serine/threonine-protein kinase 33 iso,GCF_000001405.40
585,Mass_AKT_Aligned,XP_047283404.1,3.4e-32,121.6,serine/threonine-protein kinase 33 iso,GCF_000001405.40
586,Mass_AKT_Aligned,XP_047283432.1,3.4e-32,121.6,serine/threonine-protein kinase 33 iso,GCF_000001405.40
587,Mass_AKT_Aligned,XP_047283429.1,3.4e-32,121.6,serine/threonine-protein kinase 33 iso,GCF_000001405.40
588,Mass_AKT_Aligned,XP_047283421.1,3.4e-32,121.6,serine/threonine-protein kinase 33 iso,GCF_000001405.40
589,Mass_AKT_Aligned,XP_047283414.1,3.4e-32,121.6,serine/threonine-protein kinase 33 iso,GCF_000001405.40
590,Mass_AKT_Aligned,XP_047283422.1,3.4e-32,121.6,serine/threonine-protein kinase 33 iso,GCF_000001405.40
591,Mass_AKT_Aligned,XP_047283428.1,3.4e-32,121.6,serine/threonine-protein kinase 33 iso,GCF_000001405.40
592,Mass_AKT_Aligned,XP_047283426.1,3.4e-32,121.6,serine/threonine-protein kinase 33 iso,GCF_000001405.40
593,Mass_AKT_Aligned,XP_047283408.1,3.4e-32,121.6,serine/threonine-protein kinase 33 iso,GCF_000001405.40
594,Mass_AKT_Aligned,XP_047283418.1,3.4e-32,121.6,serine/threonine-protein kinase 33 iso,GCF_000001405.40
595,Mass_AKT_Aligned,XP_047283407.1,3.4e-32,121.6,serine/threonine-protein kinase 33 iso,GCF_000001405.40
596,Mass_AKT_Aligned,XP_047283417.1,3.4e-32,121.6,serine/threonine-protein kinase 33 iso,GCF_000001405.40
597,Mass_AKT_Aligned,XP_011517893.1,5.3e-32,121.0,calcium/calmodulin-dependent protein k,GCF_000001405.40
598,Mass_AKT_Aligned,NP_001275694.1,6.7e-32,120.6,myotonin-protein kinase isoform 6 [Hom,GCF_000001405.40
599,Mass_AKT_Aligned,NP_006243.2,1e-31,120.0,5'-AMP-activated protein kinase cataly,GCF_000001405.40
600,Mass_AKT_Aligned,XP_047297123.1,1.3e-31,119.6,G protein-coupled receptor kinase 3 is,GCF_000001405.40
601,Mass_AKT_Aligned,NP_001230242.1,4.5e-31,117.9,serine/threonine-protein kinase 36 iso,GCF_000001405.40
602,Mass_AKT_Aligned,NP_001356352.1,4.5e-31,117.9,serine/threonine-protein kinase 36 iso,GCF_000001405.40
603,Mass_AKT_Aligned,NP_056505.2,4.5e-31,117.9,serine/threonine-protein kinase 36 iso,GCF_000001405.40
604,Mass_AKT_Aligned,XP_011509261.1,4.5e-31,117.9,serine/threonine-protein kinase 36 iso,GCF_000001405.40
605,Mass_AKT_Aligned,XP_016859293.2,4.5e-31,117.9,serine/threonine-protein kinase 36 iso,GCF_000001405.40
606,Mass_AKT_Aligned,XP_047299888.1,4.5e-31,117.9,serine/threonine-protein kinase 36 iso,GCF_000001405.40
607,Mass_AKT_Aligned,XP_047299887.1,4.5e-31,117.9,serine/threonine-protein kinase 36 iso,GCF_000001405.40
608,Mass_AKT_Aligned,NP_001186796.1,5.5e-31,117.6,MAP/microtubule affinity-regulating ki,GCF_000001405.40
609,Mass_AKT_Aligned,NP_113605.2,5.5e-31,117.6,MAP/microtubule affinity-regulating ki,GCF_000001405.40
610,Mass_AKT_Aligned,NP_003647.1,5.9e-31,117.5,calcium/calmodulin-dependent protein k,GCF_000001405.40
611,Mass_AKT_Aligned,XP_005265573.1,5.9e-31,117.5,calcium/calmodulin-dependent protein k,GCF_000001405.40
612,Mass_AKT_Aligned,NP_055815.1,9.2e-31,116.8,serine/threonine-protein kinase 38-lik,GCF_000001405.40
613,Mass_AKT_Aligned,NP_060871.1,1.1e-30,116.6,serine/threonine-protein kinase 32B is,GCF_000001405.40
614,Mass_AKT_Aligned,XP_047271881.1,1.1e-30,116.6,serine/threonine-protein kinase 32B is,GCF_000001405.40
615,Mass_AKT_Aligned,XP_047271880.1,1.1e-30,116.6,serine/threonine-protein kinase 32B is,GCF_000001405.40
616,Mass_AKT_Aligned,NP_059995.2,1.1e-30,116.6,serine/threonine-protein kinase MRCK g,GCF_000001405.40
617,Mass_AKT_Aligned,XP_011543461.1,1.1e-30,116.6,serine/threonine-protein kinase MRCK g,GCF_000001405.40
618,Mass_AKT_Aligned,XP_011543459.1,1.1e-30,116.6,serine/threonine-protein kinase MRCK g,GCF_000001405.40
619,Mass_AKT_Aligned,XP_011543463.1,1.1e-30,116.6,serine/threonine-protein kinase MRCK g,GCF_000001405.40
620,Mass_AKT_Aligned,XP_011543460.1,1.1e-30,116.6,serine/threonine-protein kinase MRCK g,GCF_000001405.40
621,Mass_AKT_Aligned,XP_011543457.1,1.1e-30,116.6,serine/threonine-protein kinase MRCK g,GCF_000001405.40
622,Mass_AKT_Aligned,XP_011543458.1,1.1e-30,116.6,serine/threonine-protein kinase MRCK g,GCF_000001405.40
623,Mass_AKT_Aligned,XP_016873486.1,1.1e-30,116.6,serine/threonine-protein kinase MRCK g,GCF_000001405.40
624,Mass_AKT_Aligned,XP_016873487.1,1.1e-30,116.6,serine/threonine-protein kinase MRCK g,GCF_000001405.40
625,Mass_AKT_Aligned,XP_016873485.1,1.1e-30,116.6,serine/threonine-protein kinase MRCK g,GCF_000001405.40
626,Mass_AKT_Aligned,XP_047283204.1,1.1e-30,116.6,serine/threonine-protein kinase MRCK g,GCF_000001405.40
627,Mass_AKT_Aligned,XP_047283207.1,1.1e-30,116.6,serine/threonine-protein kinase MRCK g,GCF_000001405.40
628,Mass_AKT_Aligned,XP_047283206.1,1.1e-30,116.6,serine/threonine-protein kinase MRCK g,GCF_000001405.40
629,Mass_AKT_Aligned,XP_047283205.1,1.1e-30,116.6,serine/threonine-protein kinase MRCK g,GCF_000001405.40
630,Mass_AKT_Aligned,NP_065172.1,1.2e-30,116.4,calcium/calmodulin-dependent protein k,GCF_000001405.40
631,Mass_AKT_Aligned,XP_016857355.1,1.2e-30,116.4,calcium/calmodulin-dependent protein k,GCF_000001405.40
632,Mass_AKT_Aligned,NP_001337269.1,2e-30,115.7,serine/threonine-protein kinase LATS1,GCF_000001405.40
633,Mass_AKT_Aligned,NP_001337321.1,2e-30,115.7,serine/threonine-protein kinase LATS1,GCF_000001405.40
634,Mass_AKT_Aligned,NP_004681.1,2e-30,115.7,serine/threonine-protein kinase LATS1,GCF_000001405.40
635,Mass_AKT_Aligned,XP_047275474.1,2e-30,115.7,serine/threonine-protein kinase LATS1,GCF_000001405.40
636,Mass_AKT_Aligned,XP_011537990.1,4.3e-30,114.6,serine/threonine-protein kinase 32C is,GCF_000001405.40
637,Mass_AKT_Aligned,XP_011537992.1,4.3e-30,114.6,serine/threonine-protein kinase 32C is,GCF_000001405.40
638,Mass_AKT_Aligned,XP_024303717.2,4.3e-30,114.6,serine/threonine-protein kinase 32C is,GCF_000001405.40
639,Mass_AKT_Aligned,XP_047281068.1,4.3e-30,114.6,serine/threonine-protein kinase 32C is,GCF_000001405.40
640,Mass_AKT_Aligned,NP_001292031.1,8.4e-30,113.6,serine/threonine-protein kinase 38 [Ho,GCF_000001405.40
641,Mass_AKT_Aligned,NP_009202.1,8.4e-30,113.6,serine/threonine-protein kinase 38 [Ho,GCF_000001405.40
642,Mass_AKT_Aligned,XP_016865715.1,8.4e-30,113.6,serine/threonine-protein kinase 38 iso,GCF_000001405.40
643,Mass_AKT_Aligned,XP_047274096.1,8.4e-30,113.6,serine/threonine-protein kinase 38 iso,GCF_000001405.40
644,Mass_AKT_Aligned,XP_047274097.1,8.4e-30,113.6,serine/threonine-protein kinase 38 iso,GCF_000001405.40
645,Mass_AKT_Aligned,XP_047274098.1,8.4e-30,113.6,serine/threonine-protein kinase 38 iso,GCF_000001405.40
646,Mass_AKT_Aligned,XP_047274099.1,8.4e-30,113.6,serine/threonine-protein kinase 38 iso,GCF_000001405.40
647,Mass_AKT_Aligned,XP_047274095.1,8.4e-30,113.6,serine/threonine-protein kinase 38 iso,GCF_000001405.40
648,Mass_AKT_Aligned,XP_047290158.1,8.4e-30,113.6,3-phosphoinositide-dependent protein k,GCF_000001405.40
649,Mass_AKT_Aligned,XP_006711389.1,1.1e-29,113.3,serine/threonine-protein kinase MARK1,GCF_000001405.40
650,Mass_AKT_Aligned,XP_011507864.1,1.1e-29,113.3,serine/threonine-protein kinase MARK1,GCF_000001405.40
651,Mass_AKT_Aligned,XP_016856794.1,1.1e-29,113.3,serine/threonine-protein kinase MARK1,GCF_000001405.40
652,Mass_AKT_Aligned,NP_631948.1,1.5e-29,112.8,rhodopsin kinase GRK7 [Homo sapiens],GCF_000001405.40
653,Mass_AKT_Aligned,XP_047303405.1,1.5e-29,112.8,rhodopsin kinase GRK7 isoform X1 [Homo,GCF_000001405.40
654,Mass_AKT_Aligned,NP_055387.2,7.6e-29,110.5,serine/threonine-protein kinase LATS2,GCF_000001405.40
655,Mass_AKT_Aligned,XP_005266399.1,7.6e-29,110.5,serine/threonine-protein kinase LATS2,GCF_000001405.40
656,Mass_AKT_Aligned,XP_011533344.1,7.6e-29,110.5,serine/threonine-protein kinase LATS2,GCF_000001405.40
657,Mass_AKT_Aligned,XP_016876031.1,7.6e-29,110.5,serine/threonine-protein kinase LATS2,GCF_000001405.40
658,Mass_AKT_Aligned,XP_016876030.1,7.6e-29,110.5,serine/threonine-protein kinase LATS2,GCF_000001405.40
659,Mass_AKT_Aligned,XP_047286223.1,7.6e-29,110.5,serine/threonine-protein kinase LATS2,GCF_000001405.40
660,Mass_AKT_Aligned,XP_047286222.1,7.6e-29,110.5,serine/threonine-protein kinase LATS2,GCF_000001405.40
661,Mass_AKT_Aligned,XP_047290157.1,9.3e-29,110.2,3-phosphoinositide-dependent protein k,GCF_000001405.40
662,Mass_AKT_Aligned,NP_001397984.1,1.1e-28,110.0,MAP/microtubule affinity-regulating ki,GCF_000001405.40
663,Mass_AKT_Aligned,NP_001397985.1,1.1e-28,110.0,MAP/microtubule affinity-regulating ki,GCF_000001405.40
664,Mass_AKT_Aligned,NP_001424295.1,1.1e-28,110.0,MAP/microtubule affinity-regulating ki,GCF_000001405.40
665,Mass_AKT_Aligned,NP_001424297.1,1.1e-28,110.0,MAP/microtubule affinity-regulating ki,GCF_000001405.40
666,Mass_AKT_Aligned,NP_001424298.1,1.1e-28,110.0,MAP/microtubule affinity-regulating ki,GCF_000001405.40
667,Mass_AKT_Aligned,NP_001424952.1,1.1e-28,110.0,MAP/microtubule affinity-regulating ki,GCF_000001405.40
668,Mass_AKT_Aligned,XP_011535071.1,1.1e-28,110.0,MAP/microtubule affinity-regulating ki,GCF_000001405.40
669,Mass_AKT_Aligned,XP_016876784.1,1.1e-28,110.0,MAP/microtubule affinity-regulating ki,GCF_000001405.40
670,Mass_AKT_Aligned,XP_016876787.1,1.1e-28,110.0,MAP/microtubule affinity-regulating ki,GCF_000001405.40
671,Mass_AKT_Aligned,XP_047287342.1,1.1e-28,110.0,MAP/microtubule affinity-regulating ki,GCF_000001405.40
672,Mass_AKT_Aligned,XP_047287344.1,1.1e-28,110.0,MAP/microtubule affinity-regulating ki,GCF_000001405.40
673,Mass_AKT_Aligned,XP_047287345.1,1.1e-28,110.0,MAP/microtubule affinity-regulating ki,GCF_000001405.40
674,Mass_AKT_Aligned,XP_047287346.1,1.1e-28,110.0,MAP/microtubule affinity-regulating ki,GCF_000001405.40
675,Mass_AKT_Aligned,XP_047287340.1,1.1e-28,110.0,MAP/microtubule affinity-regulating ki,GCF_000001405.40
676,Mass_AKT_Aligned,XP_047287338.1,1.1e-28,110.0,MAP/microtubule affinity-regulating ki,GCF_000001405.40
677,Mass_AKT_Aligned,XP_047287348.1,1.1e-28,110.0,MAP/microtubule affinity-regulating ki,GCF_000001405.40
678,Mass_AKT_Aligned,NP_996790.3,1.3e-28,109.7,5'-AMP-activated protein kinase cataly,GCF_000001405.40
679,Mass_AKT_Aligned,NP_001309163.1,1.9e-28,109.1,ribosomal protein S6 kinase alpha-5 is,GCF_000001405.40
680,Mass_AKT_Aligned,NP_001337268.1,2.2e-28,108.9,serine/threonine-protein kinase LATS1,GCF_000001405.40
681,Mass_AKT_Aligned,XP_006715666.1,2.2e-28,108.9,serine/threonine-protein kinase LATS1,GCF_000001405.40
682,Mass_AKT_Aligned,XP_011534554.1,2.2e-28,108.9,serine/threonine-protein kinase LATS1,GCF_000001405.40
683,Mass_AKT_Aligned,XP_016866966.1,2.2e-28,108.9,serine/threonine-protein kinase LATS1,GCF_000001405.40
684,Mass_AKT_Aligned,XP_016866963.1,2.2e-28,108.9,serine/threonine-protein kinase LATS1,GCF_000001405.40
685,Mass_AKT_Aligned,XP_016866968.1,2.2e-28,108.9,serine/threonine-protein kinase LATS1,GCF_000001405.40
686,Mass_AKT_Aligned,XP_024302351.1,2.2e-28,108.9,serine/threonine-protein kinase LATS1,GCF_000001405.40
687,Mass_AKT_Aligned,XP_047275477.1,2.2e-28,108.9,serine/threonine-protein kinase LATS1,GCF_000001405.40
688,Mass_AKT_Aligned,XP_047275473.1,2.2e-28,108.9,serine/threonine-protein kinase LATS1,GCF_000001405.40
689,Mass_AKT_Aligned,XP_047275475.1,2.2e-28,108.9,serine/threonine-protein kinase LATS1,GCF_000001405.40
690,Mass_AKT_Aligned,XP_047275478.1,2.2e-28,108.9,serine/threonine-protein kinase LATS1,GCF_000001405.40
691,Mass_AKT_Aligned,NP_001341957.1,3.1e-28,108.5,5'-AMP-activated protein kinase cataly,GCF_000001405.40
692,Mass_AKT_Aligned,XP_016876790.1,5e-28,107.8,MAP/microtubule affinity-regulating ki,GCF_000001405.40
693,Mass_AKT_Aligned,NP_001275988.1,7.8e-28,107.1,serine/threonine-protein kinase 33 iso,GCF_000001405.40
694,Mass_AKT_Aligned,NP_001034671.3,4.1e-27,104.7,calcium/calmodulin-dependent protein k,GCF_000001405.40
695,Mass_AKT_Aligned,NP_001129212.1,4.1e-27,104.7,calcium/calmodulin-dependent protein k,GCF_000001405.40
696,Mass_AKT_Aligned,NP_001353904.1,4.1e-27,104.7,calcium/calmodulin-dependent protein k,GCF_000001405.40
697,Mass_AKT_Aligned,NP_001353905.1,4.1e-27,104.7,calcium/calmodulin-dependent protein k,GCF_000001405.40
698,Mass_AKT_Aligned,NP_001353906.1,4.1e-27,104.7,calcium/calmodulin-dependent protein k,GCF_000001405.40
699,Mass_AKT_Aligned,NP_001353907.1,4.1e-27,104.7,calcium/calmodulin-dependent protein k,GCF_000001405.40
700,Mass_AKT_Aligned,NP_001353908.1,4.1e-27,104.7,calcium/calmodulin-dependent protein k,GCF_000001405.40
701,Mass_AKT_Aligned,NP_001353909.1,4.1e-27,104.7,calcium/calmodulin-dependent protein k,GCF_000001405.40
702,Mass_AKT_Aligned,XP_011529409.2,4.1e-27,104.7,calcium/calmodulin-dependent protein k,GCF_000001405.40
703,Mass_AKT_Aligned,XP_011529410.1,4.1e-27,104.7,calcium/calmodulin-dependent protein k,GCF_000001405.40
704,Mass_AKT_Aligned,XP_011529413.1,4.1e-27,104.7,calcium/calmodulin-dependent protein k,GCF_000001405.40
705,Mass_AKT_Aligned,XP_011529414.1,4.1e-27,104.7,calcium/calmodulin-dependent protein k,GCF_000001405.40
706,Mass_AKT_Aligned,XP_016884768.1,4.1e-27,104.7,calcium/calmodulin-dependent protein k,GCF_000001405.40
707,Mass_AKT_Aligned,XP_024308108.1,4.1e-27,104.7,calcium/calmodulin-dependent protein k,GCF_000001405.40
708,Mass_AKT_Aligned,XP_047297792.1,4.1e-27,104.7,calcium/calmodulin-dependent protein k,GCF_000001405.40
709,Mass_AKT_Aligned,XP_047297794.1,4.1e-27,104.7,calcium/calmodulin-dependent protein k,GCF_000001405.40
710,Mass_AKT_Aligned,XP_047297795.1,4.1e-27,104.7,calcium/calmodulin-dependent protein k,GCF_000001405.40
711,Mass_AKT_Aligned,XP_047297793.1,4.1e-27,104.7,calcium/calmodulin-dependent protein k,GCF_000001405.40
712,Mass_AKT_Aligned,XP_006723370.1,5.2e-27,104.4,MAP/microtubule affinity-regulating ki,GCF_000001405.40
713,Mass_AKT_Aligned,NP_001271455.1,5.6e-27,104.3,aurora kinase B isoform 3 [Homo sapien,GCF_000001405.40
714,Mass_AKT_Aligned,NP_001300881.1,5.6e-27,104.3,aurora kinase B isoform 4 [Homo sapien,GCF_000001405.40
715,Mass_AKT_Aligned,NP_001243763.1,7.4e-27,103.9,aurora kinase B isoform 2 [Homo sapien,GCF_000001405.40
716,Mass_AKT_Aligned,NP_001300880.1,7.4e-27,103.9,aurora kinase B isoform 2 [Homo sapien,GCF_000001405.40
717,Mass_AKT_Aligned,NP_001300879.1,7.4e-27,103.9,aurora kinase B isoform 1 [Homo sapien,GCF_000001405.40
718,Mass_AKT_Aligned,NP_004208.2,7.4e-27,103.9,aurora kinase B isoform 1 [Homo sapien,GCF_000001405.40
719,Mass_AKT_Aligned,XP_011522374.1,7.4e-27,103.9,aurora kinase B isoform X1 [Homo sapie,GCF_000001405.40
720,Mass_AKT_Aligned,XP_047293006.1,7.4e-27,103.9,aurora kinase B isoform X1 [Homo sapie,GCF_000001405.40
721,Mass_AKT_Aligned,XP_011517894.1,7.6e-27,103.8,calcium/calmodulin-dependent protein k,GCF_000001405.40
722,Mass_AKT_Aligned,XP_011517895.1,7.6e-27,103.8,calcium/calmodulin-dependent protein k,GCF_000001405.40
723,Mass_AKT_Aligned,NP_001268678.1,1e-26,103.4,serine/threonine-protein kinase SIK3 i,GCF_000001405.40
724,Mass_AKT_Aligned,NP_001353615.1,1e-26,103.4,serine/threonine-protein kinase SIK3 i,GCF_000001405.40
725,Mass_AKT_Aligned,NP_079440.3,1e-26,103.4,serine/threonine-protein kinase SIK3 i,GCF_000001405.40
726,Mass_AKT_Aligned,XP_005271541.2,1e-26,103.4,serine/threonine-protein kinase SIK3 i,GCF_000001405.40
727,Mass_AKT_Aligned,XP_005271539.2,1e-26,103.4,serine/threonine-protein kinase SIK3 i,GCF_000001405.40
728,Mass_AKT_Aligned,XP_011541028.1,1e-26,103.4,serine/threonine-protein kinase SIK3 i,GCF_000001405.40
729,Mass_AKT_Aligned,XP_011541024.1,1e-26,103.4,serine/threonine-protein kinase SIK3 i,GCF_000001405.40
730,Mass_AKT_Aligned,XP_016872913.1,1e-26,103.4,serine/threonine-protein kinase SIK3 i,GCF_000001405.40
731,Mass_AKT_Aligned,XP_047282627.1,1e-26,103.4,serine/threonine-protein kinase SIK3 i,GCF_000001405.40
732,Mass_AKT_Aligned,XP_047282628.1,1e-26,103.4,serine/threonine-protein kinase SIK3 i,GCF_000001405.40
733,Mass_AKT_Aligned,XP_047281069.1,1.2e-26,103.2,serine/threonine-protein kinase 32C is,GCF_000001405.40
734,Mass_AKT_Aligned,XP_047274100.1,3.7e-26,101.6,serine/threonine-protein kinase 38 iso,GCF_000001405.40
735,Mass_AKT_Aligned,NP_149117.1,4.2e-26,101.4,serine/threonine-protein kinase H2 [Ho,GCF_000001405.40
736,Mass_AKT_Aligned,XP_016869418.1,4.2e-26,101.4,serine/threonine-protein kinase H2 iso,GCF_000001405.40
737,Mass_AKT_Aligned,NP_001307572.1,7e-26,100.6,putative serine/threonine-protein kina,GCF_000001405.40
738,Mass_AKT_Aligned,NP_775490.2,7e-26,100.6,serine/threonine-protein kinase SIK1 [,GCF_000001405.40
739,Mass_AKT_Aligned,XP_011527776.1,7e-26,100.6,serine/threonine-protein kinase SIK1 i,GCF_000001405.40
740,Mass_AKT_Aligned,XP_016883697.1,7e-26,100.6,putative serine/threonine-protein kina,GCF_000001405.40
741,Mass_AKT_Aligned,XP_005265574.1,7.9e-26,100.5,calcium/calmodulin-dependent protein k,GCF_000001405.40
742,Mass_AKT_Aligned,XP_016862843.1,7.9e-26,100.5,calcium/calmodulin-dependent protein k,GCF_000001405.40
743,Mass_AKT_Aligned,NP_001243614.1,7.9e-26,100.5,maternal embryonic leucine zipper kina,GCF_000001405.40
744,Mass_AKT_Aligned,NP_055606.1,7.9e-26,100.5,maternal embryonic leucine zipper kina,GCF_000001405.40
745,Mass_AKT_Aligned,XP_011516382.1,7.9e-26,100.5,maternal embryonic leucine zipper kina,GCF_000001405.40
746,Mass_AKT_Aligned,XP_011516378.1,7.9e-26,100.5,maternal embryonic leucine zipper kina,GCF_000001405.40
747,Mass_AKT_Aligned,XP_011516379.1,7.9e-26,100.5,maternal embryonic leucine zipper kina,GCF_000001405.40
748,Mass_AKT_Aligned,XP_047280122.1,7.9e-26,100.5,maternal embryonic leucine zipper kina,GCF_000001405.40
749,Mass_AKT_Aligned,XP_047280136.1,7.9e-26,100.5,maternal embryonic leucine zipper kina,GCF_000001405.40
750,Mass_AKT_Aligned,XP_047280125.1,7.9e-26,100.5,maternal embryonic leucine zipper kina,GCF_000001405.40
751,Mass_AKT_Aligned,XP_047280135.1,7.9e-26,100.5,maternal embryonic leucine zipper kina,GCF_000001405.40
752,Mass_AKT_Aligned,XP_047280124.1,7.9e-26,100.5,maternal embryonic leucine zipper kina,GCF_000001405.40
753,Mass_AKT_Aligned,XP_047280134.1,7.9e-26,100.5,maternal embryonic leucine zipper kina,GCF_000001405.40
754,Mass_AKT_Aligned,XP_047280127.1,7.9e-26,100.5,maternal embryonic leucine zipper kina,GCF_000001405.40
755,Mass_AKT_Aligned,XP_047280126.1,7.9e-26,100.5,maternal embryonic leucine zipper kina,GCF_000001405.40
756,Mass_AKT_Aligned,NP_001337961.1,8.6e-26,100.3,calcium/calmodulin-dependent protein k,GCF_000001405.40
757,Mass_AKT_Aligned,XP_011517897.1,8.6e-26,100.3,calcium/calmodulin-dependent protein k,GCF_000001405.40
758,Mass_AKT_Aligned,XP_047281493.1,8.6e-26,100.3,calcium/calmodulin-dependent protein k,GCF_000001405.40
759,Mass_AKT_Aligned,NP_056006.1,1e-25,100.1,serine/threonine-protein kinase SIK2 [,GCF_000001405.40
760,Mass_AKT_Aligned,NP_006733.1,1.2e-25,99.9,serine/threonine-protein kinase H1 [Ho,GCF_000001405.40
761,Mass_AKT_Aligned,NP_001167574.1,1.4e-25,99.6,ribosomal protein S6 kinase-related pr,GCF_000001405.40
762,Mass_AKT_Aligned,NP_001015879.1,1.7e-25,99.3,aurora kinase C isoform 2 [Homo sapien,GCF_000001405.40
763,Mass_AKT_Aligned,NP_001015878.1,1.7e-25,99.3,aurora kinase C isoform 1 [Homo sapien,GCF_000001405.40
764,Mass_AKT_Aligned,NP_003151.2,1.7e-25,99.3,aurora kinase C isoform 3 [Homo sapien,GCF_000001405.40
765,Mass_AKT_Aligned,NP_001310233.1,2e-25,99.1,aurora kinase A isoform 1 [Homo sapien,GCF_000001405.40
766,Mass_AKT_Aligned,NP_001310234.1,2e-25,99.1,aurora kinase A isoform 1 [Homo sapien,GCF_000001405.40
767,Mass_AKT_Aligned,NP_001310232.1,2e-25,99.1,aurora kinase A isoform 1 [Homo sapien,GCF_000001405.40
768,Mass_AKT_Aligned,NP_001411346.1,2e-25,99.1,aurora kinase A isoform 1 [Homo sapien,GCF_000001405.40
769,Mass_AKT_Aligned,NP_001411347.1,2e-25,99.1,aurora kinase A isoform 2 [Homo sapien,GCF_000001405.40
