,query_id,hit_id,hit_eval,hit_bitscore,hit_description,accn
351,Mass_AKT_Aligned,XP_001017092.2,0.0012,24.5,cyclin-dependent kinase-like Serine/Th,GCF_000189635.1
352,Mass_AKT_Aligned,XP_001025064.2,0.0013,24.3,Serine/Threonine kinase domain protein,GCF_000189635.1
353,Mass_AKT_Aligned,XP_001017749.1,0.0018,23.8,Serine/Threonine kinase domain protein,GCF_000189635.1
354,Mass_AKT_Aligned,XP_001019719.2,0.002,23.7,kinase domain protein [Tetrahymena the,GCF_000189635.1
355,Mass_AKT_Aligned,XP_001020875.2,0.002,23.7,cyclin-dependent kinase-like Serine/Th,GCF_000189635.1
356,Mass_AKT_Aligned,XP_001029452.2,0.0023,23.5,plant dual-specificity MAP kinase kina,GCF_000189635.1
357,Mass_AKT_Aligned,XP_001016494.2,0.0023,23.5,Serine/Threonine kinase domain protein,GCF_000189635.1
358,Mass_AKT_Aligned,XP_001007777.3,0.0026,23.3,Serine/Threonine kinase domain protein,GCF_000189635.1
359,Mass_AKT_Aligned,XP_001021644.1,0.0028,23.2,Serine/Threonine kinase domain protein,GCF_000189635.1
360,Mass_AKT_Aligned,XP_001016352.2,0.0029,23.2,protein kinase [Tetrahymena thermophil,GCF_000189635.1
361,Mass_AKT_Aligned,XP_001022022.2,0.003,23.1,Serine/Threonine kinase domain protein,GCF_000189635.1
362,Mass_AKT_Aligned,XP_001033367.2,0.004,22.7,Serine/Threonine kinase domain protein,GCF_000189635.1
363,Mass_AKT_Aligned,XP_001026079.2,0.0045,22.5,Serine/Threonine kinase domain protein,GCF_000189635.1
364,Mass_AKT_Aligned,XP_001020897.2,0.0052,22.3,Serine/Threonine kinase domain protein,GCF_000189635.1
365,Mass_AKT_Aligned,XP_001012887.2,0.0064,22.0,Serine/Threonine kinase domain protein,GCF_000189635.1
366,Mass_AKT_Aligned,XP_001020465.2,0.0068,21.9,Serine/Threonine kinase domain protein,GCF_000189635.1
367,Mass_AKT_Aligned,XP_001023803.1,0.0077,21.7,plant dual-specificity MAP kinase kina,GCF_000189635.1
368,Mass_AKT_Aligned,XP_001030762.3,0.0082,21.7,cyclin-dependent kinase-like Serine/Th,GCF_000189635.1
369,Mass_AKT_Aligned,XP_001031643.2,0.0085,21.6,MAP kinase [Tetrahymena thermophila SB,GCF_000189635.1
370,Mass_AKT_Aligned,XP_001010007.2,0.0086,21.6,Serine/Threonine kinase domain protein,GCF_000189635.1
371,Mass_AKT_Aligned,XP_001017719.1,0.0099,21.4,kinase domain protein [Tetrahymena the,GCF_000189635.1
372,Mass_AKT_Aligned,XP_977238.2,0.011,21.3,Serine/Threonine kinase domain protein,GCF_000189635.1
373,Mass_AKT_Aligned,XP_001029680.1,0.012,21.0,cyclin-dependent kinase-like Serine/Th,GCF_000189635.1
374,Mass_AKT_Aligned,XP_001016355.2,0.014,20.9,Serine/Threonine kinase domain protein,GCF_000189635.1
375,Mass_AKT_Aligned,XP_001012412.1,0.014,20.9,Serine/Threonine kinase domain protein,GCF_000189635.1
376,Mass_AKT_Aligned,XP_001014524.1,0.018,20.5,tetratricopeptide repeat protein [Tetr,GCF_000189635.1
377,Mass_AKT_Aligned,XP_001012489.1,0.019,20.5,calcium-dependent kinase [Tetrahymena,GCF_000189635.1
378,Mass_AKT_Aligned,XP_001025768.2,0.019,20.4,kinase domain protein [Tetrahymena the,GCF_000189635.1
379,Mass_AKT_Aligned,XP_001027127.2,0.022,20.2,RWD domain protein [Tetrahymena thermo,GCF_000189635.1
380,Mass_AKT_Aligned,XP_001010910.2,0.023,20.1,cyclin-dependent kinase-like Serine/Th,GCF_000189635.1
381,Mass_AKT_Aligned,XP_001015204.1,0.024,20.1,kinase domain protein [Tetrahymena the,GCF_000189635.1
382,Mass_AKT_Aligned,XP_001025518.2,0.056,18.9,Serine/Threonine kinase domain protein,GCF_000189635.1
383,Mass_AKT_Aligned,XP_001470789.2,0.063,18.7,calcium-dependent kinase [Tetrahymena,GCF_000189635.1
384,Mass_AKT_Aligned,XP_001008185.2,0.09,18.2,tetratricopeptide repeat protein [Tetr,GCF_000189635.1
385,Mass_AKT_Aligned,XP_001014393.2,0.1,18.0,tyrosine kinase family protein [Tetrah,GCF_000189635.1
386,Mass_AKT_Aligned,XP_001007063.1,0.12,17.7,Serine/Threonine kinase domain protein,GCF_000189635.1
387,Mass_AKT_Aligned,XP_001015570.3,0.17,17.2,Serine/Threonine kinase domain protein,GCF_000189635.1
388,Mass_AKT_Aligned,XP_001030830.2,0.18,17.2,plant dual-specificity MAP kinase kina,GCF_000189635.1
389,Mass_AKT_Aligned,XP_001013227.1,0.2,17.1,Serine/Threonine kinase domain protein,GCF_000189635.1
390,Mass_AKT_Aligned,XP_001012303.1,0.21,17.0,tetratricopeptide repeat protein [Tetr,GCF_000189635.1
391,Mass_AKT_Aligned,XP_001021452.2,0.21,17.0,cyclin-dependent kinase-like protein [,GCF_000189635.1
392,Mass_AKT_Aligned,XP_001022552.2,0.21,17.0,cyclin-dependent kinase-like Serine/Th,GCF_000189635.1
393,Mass_AKT_Aligned,XP_001009336.2,0.24,16.8,Serine/Threonine kinase domain protein,GCF_000189635.1
394,Mass_AKT_Aligned,XP_001009345.2,0.3,16.4,Serine/Threonine kinase domain protein,GCF_000189635.1
395,Mass_AKT_Aligned,XP_001017477.2,0.32,16.4,cyclin-dependent kinase-like Serine/Th,GCF_000189635.1
396,Mass_AKT_Aligned,XP_001022342.3,0.33,16.3,Serine/Threonine kinase domain protein,GCF_000189635.1
397,Mass_AKT_Aligned,XP_001011013.2,0.38,16.1,tyrosine kinase domain protein [Tetrah,GCF_000189635.1
398,Mass_AKT_Aligned,XP_001012321.3,0.41,16.0,calmodulin-domain kinase [Tetrahymena,GCF_000189635.1
399,Mass_AKT_Aligned,XP_001028891.2,0.46,15.9,"kinase domain protein, partial [Tetrah",GCF_000189635.1
400,Mass_AKT_Aligned,XP_001029915.2,0.46,15.9,kinase domain protein [Tetrahymena the,GCF_000189635.1
401,Mass_AKT_Aligned,XP_001029913.2,0.46,15.9,kinase domain protein [Tetrahymena the,GCF_000189635.1
402,Mass_AKT_Aligned,XP_001020072.2,0.49,15.7,calcium-dependent kinase [Tetrahymena,GCF_000189635.1
403,Mass_AKT_Aligned,XP_001031489.2,0.5,15.7,Serine/Threonine kinase domain protein,GCF_000189635.1
404,Mass_AKT_Aligned,XP_001033065.2,0.52,15.7,Serine/Threonine kinase domain protein,GCF_000189635.1
405,Mass_AKT_Aligned,XP_001007579.3,0.55,15.6,Serine/Threonine kinase domain protein,GCF_000189635.1
406,Mass_AKT_Aligned,XP_001008246.2,0.68,15.3,cyclin-dependent kinase-like Serine/Th,GCF_000189635.1
407,Mass_AKT_Aligned,XP_001012669.2,0.69,15.3,MEK kinase [Tetrahymena thermophila SB,GCF_000189635.1
408,Mass_AKT_Aligned,XP_001013063.2,0.71,15.2,Serine/Threonine kinase domain protein,GCF_000189635.1
409,Mass_AKT_Aligned,XP_001011134.2,0.74,15.1,cyclin-dependent kinase-like Serine/Th,GCF_000189635.1
410,Mass_AKT_Aligned,XP_001020760.2,0.8,15.0,kinase domain protein [Tetrahymena the,GCF_000189635.1
411,Mass_AKT_Aligned,XP_001032589.2,0.93,14.8,Serine/Threonine kinase domain protein,GCF_000189635.1
412,Mass_AKT_Aligned,XP_001011014.1,1.1,14.5,tyrosine kinase domain protein [Tetrah,GCF_000189635.1
413,Mass_AKT_Aligned,XP_001023534.2,1.2,14.5,extracellular response kinase [Tetrahy,GCF_000189635.1
414,Mass_AKT_Aligned,XP_012651566.1,1.3,14.4,kinase domain protein [Tetrahymena the,GCF_000189635.1
415,Mass_AKT_Aligned,XP_001028109.2,1.5,14.1,Serine/Threonine kinase domain protein,GCF_000189635.1
416,Mass_AKT_Aligned,XP_001022245.2,2.0,13.7,Serine/Threonine kinase domain protein,GCF_000189635.1
417,Mass_AKT_Aligned,XP_001017865.4,2.2,13.6,kinase domain protein [Tetrahymena the,GCF_000189635.1
418,Mass_AKT_Aligned,XP_001023328.2,2.2,13.6,Serine/Threonine kinase domain protein,GCF_000189635.1
419,Mass_AKT_Aligned,XP_001017253.1,2.6,13.3,Serine/Threonine kinase domain protein,GCF_000189635.1
420,Mass_AKT_Aligned,XP_001025767.2,2.8,13.2,tyrosine kinase domain protein [Tetrah,GCF_000189635.1
421,Mass_AKT_Aligned,XP_001024139.2,3.0,13.1,Serine/Threonine kinase domain protein,GCF_000189635.1
422,Mass_AKT_Aligned,XP_001018592.1,3.1,13.1,cyclin-dependent kinase-like Serine/Th,GCF_000189635.1
423,Mass_AKT_Aligned,XP_001015326.2,3.2,13.0,Serine/Threonine kinase domain protein,GCF_000189635.1
424,Mass_AKT_Aligned,XP_001030835.2,3.3,13.0,kinase domain protein [Tetrahymena the,GCF_000189635.1
425,Mass_AKT_Aligned,XP_001011131.3,3.5,12.9,kinase domain protein [Tetrahymena the,GCF_000189635.1
426,Mass_AKT_Aligned,XP_001010394.2,3.5,12.9,kinase domain protein [Tetrahymena the,GCF_000189635.1
427,Mass_AKT_Aligned,XP_001032803.2,3.7,12.8,Serine/Threonine kinase domain protein,GCF_000189635.1
428,Mass_AKT_Aligned,XP_001031941.2,3.8,12.8,Serine/Threonine kinase domain protein,GCF_000189635.1
429,Mass_AKT_Aligned,XP_001023099.2,3.8,12.8,Serine/Threonine kinase domain protein,GCF_000189635.1
430,Mass_AKT_Aligned,XP_012655530.1,4.7,12.5,kinase domain protein [Tetrahymena the,GCF_000189635.1
431,Mass_AKT_Aligned,XP_001029646.2,4.8,12.4,kinase domain protein [Tetrahymena the,GCF_000189635.1
432,Mass_AKT_Aligned,XP_001027728.1,5.0,12.4,cyclin-dependent kinase-like Serine/Th,GCF_000189635.1
433,Mass_AKT_Aligned,XP_001029482.2,5.3,12.3,kinase domain protein [Tetrahymena the,GCF_000189635.1
434,Mass_AKT_Aligned,XP_977151.1,6.1,12.1,tetratricopeptide repeat protein [Tetr,GCF_000189635.1
435,Mass_AKT_Aligned,XP_001020913.2,6.2,12.1,kinase domain protein [Tetrahymena the,GCF_000189635.1
436,Mass_AKT_Aligned,XP_001011366.1,6.3,12.1,cyclin-dependent kinase-like protein [,GCF_000189635.1
437,Mass_AKT_Aligned,XP_001020593.2,6.3,12.1,Serine/Threonine kinase domain protein,GCF_000189635.1
438,Mass_AKT_Aligned,XP_001007724.1,7.4,11.8,cyclin-dependent kinase-like Serine/Th,GCF_000189635.1
439,Mass_AKT_Aligned,XP_001014661.2,7.9,11.7,Serine/Threonine kinase domain protein,GCF_000189635.1
440,Mass_AKT_Aligned,XP_001025095.2,8.2,11.7,kinase domain protein [Tetrahymena the,GCF_000189635.1
441,Mass_AKT_Aligned,XP_001017844.2,8.9,11.6,kinase domain protein [Tetrahymena the,GCF_000189635.1
442,Mass_AKT_Aligned,XP_001024290.3,9.0,11.6,kinase domain protein [Tetrahymena the,GCF_000189635.1
443,Mass_AKT_Aligned,XP_001023114.3,9.0,11.5,kinase domain protein [Tetrahymena the,GCF_000189635.1
444,Mass_AKT_Aligned,XP_001021911.2,9.2,11.5,cyclin-dependent kinase-like Serine/Th,GCF_000189635.1
445,Mass_AKT_Aligned,XP_001029225.2,9.6,11.5,kinase domain protein [Tetrahymena the,GCF_000189635.1
446,Mass_AKT_Aligned,XP_001020757.2,9.6,11.5,kinase domain protein [Tetrahymena the,GCF_000189635.1
447,Mass_AKT_Aligned,XP_001017845.2,9.7,11.4,kinase domain protein [Tetrahymena the,GCF_000189635.1
,query_id,hit_id,hit_eval,hit_bitscore,hit_description,accn
0,Mass_AKT_Aligned,XP_042917497.1,1.5e-61,216.3,uncharacterized protein CHLRE_13g57920,GCF_000002595.2
1,Mass_AKT_Aligned,XP_001699230.2,8e-54,190.6,uncharacterized protein CHLRE_16g66980,GCF_000002595.2
2,Mass_AKT_Aligned,XP_042926603.1,6.1e-48,171.1,uncharacterized protein CHLRE_03g19905,GCF_000002595.2
3,Mass_AKT_Aligned,XP_042926799.1,8.5e-48,170.6,uncharacterized protein CHLRE_02g07690,GCF_000002595.2
4,Mass_AKT_Aligned,XP_042928534.1,5e-44,158.1,uncharacterized protein CHLRE_01g02985,GCF_000002595.2
5,Mass_AKT_Aligned,XP_001697887.2,1.8e-42,152.9,uncharacterized protein CHLRE_16g66320,GCF_000002595.2
6,Mass_AKT_Aligned,XP_042921601.1,1.4e-35,130.0,uncharacterized protein CHLRE_09g41275,GCF_000002595.2
7,Mass_AKT_Aligned,XP_042925176.1,1.6e-34,126.5,uncharacterized protein CHLRE_04g21160,GCF_000002595.2
8,Mass_AKT_Aligned,XP_042926604.1,5.6e-33,121.4,uncharacterized protein CHLRE_03g19900,GCF_000002595.2
9,Mass_AKT_Aligned,XP_042917954.1,1.8e-31,116.4,uncharacterized protein CHLRE_12g49325,GCF_000002595.2
10,Mass_AKT_Aligned,XP_001692272.1,3.8e-27,102.0,uncharacterized protein CHLRE_04g22070,GCF_000002595.2
11,Mass_AKT_Aligned,XP_042919317.1,7e-27,101.1,uncharacterized protein CHLRE_11g46756,GCF_000002595.2
12,Mass_AKT_Aligned,XP_042924431.1,1.2e-24,93.7,uncharacterized protein CHLRE_06g30695,GCF_000002595.2
13,Mass_AKT_Aligned,XP_001698641.2,2e-23,89.7,uncharacterized protein CHLRE_10g46635,GCF_000002595.2
14,Mass_AKT_Aligned,XP_001701473.1,1.4e-21,83.5,uncharacterized protein CHLRE_16g66536,GCF_000002595.2
15,Mass_AKT_Aligned,XP_042914219.1,8e-21,81.0,uncharacterized protein CHLRE_19g75059,GCF_000002595.2
16,Mass_AKT_Aligned,XP_042917334.1,2e-20,79.7,uncharacterized protein CHLRE_13g57025,GCF_000002595.2
17,Mass_AKT_Aligned,XP_001696656.2,4.8e-20,78.4,uncharacterized protein CHLRE_06g25105,GCF_000002595.2
18,Mass_AKT_Aligned,XP_001690505.2,8.8e-19,74.2,uncharacterized protein CHLRE_10g44355,GCF_000002595.2
19,Mass_AKT_Aligned,XP_001702374.1,1.4e-18,73.6,uncharacterized protein CHLRE_12g49950,GCF_000002595.2
20,Mass_AKT_Aligned,XP_001690456.1,1.6e-17,70.0,uncharacterized protein CHLRE_07g32885,GCF_000002595.2
21,Mass_AKT_Aligned,XP_001692604.1,2e-17,69.7,uncharacterized protein CHLRE_07g35115,GCF_000002595.2
22,Mass_AKT_Aligned,XP_042919995.1,3e-17,69.2,uncharacterized protein CHLRE_10g42865,GCF_000002595.2
23,Mass_AKT_Aligned,XP_001699403.2,2.4e-16,66.2,uncharacterized protein CHLRE_03g20950,GCF_000002595.2
24,Mass_AKT_Aligned,XP_001696247.2,1.7e-15,63.3,uncharacterized protein CHLRE_06g26815,GCF_000002595.2
25,Mass_AKT_Aligned,XP_001690644.1,2e-15,63.1,uncharacterized protein CHLRE_07g32890,GCF_000002595.2
26,Mass_AKT_Aligned,XP_001703131.1,2.7e-15,62.6,uncharacterized protein CHLRE_12g56035,GCF_000002595.2
27,Mass_AKT_Aligned,XP_042918839.1,2.7e-15,62.6,uncharacterized protein CHLRE_12g56035,GCF_000002595.2
28,Mass_AKT_Aligned,XP_001698436.2,3e-15,62.5,uncharacterized protein CHLRE_10g46410,GCF_000002595.2
29,Mass_AKT_Aligned,XP_001691570.1,3.7e-15,62.2,uncharacterized protein CHLRE_17g70500,GCF_000002595.2
30,Mass_AKT_Aligned,XP_042919739.1,6.9e-15,61.3,uncharacterized protein CHLRE_11g48100,GCF_000002595.2
31,Mass_AKT_Aligned,XP_042916678.1,8e-15,61.1,uncharacterized protein CHLRE_14g61200,GCF_000002595.2
32,Mass_AKT_Aligned,XP_042927465.1,2.8e-14,59.3,uncharacterized protein CHLRE_02g10780,GCF_000002595.2
33,Mass_AKT_Aligned,XP_001698569.2,3.7e-14,58.9,uncharacterized protein CHLRE_10g45770,GCF_000002595.2
34,Mass_AKT_Aligned,XP_001690509.1,4.9e-14,58.5,uncharacterized protein CHLRE_10g44330,GCF_000002595.2
35,Mass_AKT_Aligned,XP_001701605.1,6.7e-14,58.0,uncharacterized protein CHLRE_06g29270,GCF_000002595.2
36,Mass_AKT_Aligned,XP_042928651.1,3e-13,55.8,uncharacterized protein CHLRE_01g03710,GCF_000002595.2
37,Mass_AKT_Aligned,XP_042926783.1,4e-13,55.4,uncharacterized protein CHLRE_02g07585,GCF_000002595.2
38,Mass_AKT_Aligned,XP_001697837.1,5.7e-13,54.9,uncharacterized protein CHLRE_16g65735,GCF_000002595.2
39,Mass_AKT_Aligned,XP_042928063.1,6.3e-13,54.8,uncharacterized protein CHLRE_01g00352,GCF_000002595.2
40,Mass_AKT_Aligned,XP_042926782.1,6.5e-13,54.7,uncharacterized protein CHLRE_02g07585,GCF_000002595.2
41,Mass_AKT_Aligned,XP_042921157.1,1.1e-12,54.0,uncharacterized protein CHLRE_09g39124,GCF_000002595.2
42,Mass_AKT_Aligned,XP_001701841.1,2.1e-12,53.0,uncharacterized protein CHLRE_02g07590,GCF_000002595.2
43,Mass_AKT_Aligned,XP_042926295.1,3.4e-12,52.3,uncharacterized protein CHLRE_03g19005,GCF_000002595.2
44,Mass_AKT_Aligned,XP_042914848.1,4.7e-12,51.9,uncharacterized protein CHLRE_17g72870,GCF_000002595.2
45,Mass_AKT_Aligned,XP_001689637.2,1.1e-11,50.6,uncharacterized protein CHLRE_01g03600,GCF_000002595.2
46,Mass_AKT_Aligned,XP_042915598.1,4.7e-11,48.6,uncharacterized protein CHLRE_16g65940,GCF_000002595.2
47,Mass_AKT_Aligned,XP_001693263.2,5.2e-11,48.4,uncharacterized protein CHLRE_03g19410,GCF_000002595.2
48,Mass_AKT_Aligned,XP_042917287.1,5.2e-11,48.4,uncharacterized protein CHLRE_13g56755,GCF_000002595.2
49,Mass_AKT_Aligned,XP_042917286.1,5.2e-11,48.4,uncharacterized protein CHLRE_13g56755,GCF_000002595.2
50,Mass_AKT_Aligned,XP_042926773.1,6.9e-11,48.0,uncharacterized protein CHLRE_02g07535,GCF_000002595.2
51,Mass_AKT_Aligned,XP_042926774.1,6.9e-11,48.0,uncharacterized protein CHLRE_02g07535,GCF_000002595.2
52,Mass_AKT_Aligned,XP_042926775.1,6.9e-11,48.0,uncharacterized protein CHLRE_02g07535,GCF_000002595.2
53,Mass_AKT_Aligned,XP_042924551.1,8.8e-11,47.7,uncharacterized protein CHLRE_05g23275,GCF_000002595.2
54,Mass_AKT_Aligned,XP_042914445.1,1.5e-10,46.9,uncharacterized protein CHLRE_17g70535,GCF_000002595.2
55,Mass_AKT_Aligned,XP_001694008.2,1.7e-10,46.7,uncharacterized protein CHLRE_12g55125,GCF_000002595.2
56,Mass_AKT_Aligned,XP_042917306.1,2e-10,46.4,uncharacterized protein CHLRE_13g56855,GCF_000002595.2
57,Mass_AKT_Aligned,XP_042922470.1,2.4e-10,46.2,uncharacterized protein CHLRE_07g31730,GCF_000002595.2
58,Mass_AKT_Aligned,XP_042923558.1,3.3e-10,45.8,uncharacterized protein CHLRE_06g26555,GCF_000002595.2
59,Mass_AKT_Aligned,XP_042914359.1,3.4e-10,45.7,uncharacterized protein CHLRE_17g70013,GCF_000002595.2
60,Mass_AKT_Aligned,XP_042924211.1,4.1e-10,45.4,uncharacterized protein CHLRE_06g29620,GCF_000002595.2
61,Mass_AKT_Aligned,XP_042926786.1,5.4e-10,45.0,uncharacterized protein CHLRE_02g07600,GCF_000002595.2
62,Mass_AKT_Aligned,XP_042927579.1,8.4e-10,44.4,uncharacterized protein CHLRE_02g11475,GCF_000002595.2
63,Mass_AKT_Aligned,XP_042914931.1,1.1e-09,44.0,uncharacterized protein CHLRE_17g73330,GCF_000002595.2
64,Mass_AKT_Aligned,XP_042917926.1,1.8e-09,43.3,uncharacterized protein CHLRE_12g48560,GCF_000002595.2
65,Mass_AKT_Aligned,XP_042914488.1,1.9e-09,43.2,uncharacterized protein CHLRE_17g70780,GCF_000002595.2
66,Mass_AKT_Aligned,XP_042915599.1,2.6e-09,42.8,uncharacterized protein CHLRE_16g65940,GCF_000002595.2
67,Mass_AKT_Aligned,XP_001693482.1,5.1e-09,41.8,uncharacterized protein CHLRE_13g57170,GCF_000002595.2
68,Mass_AKT_Aligned,XP_042918300.1,6.9e-09,41.4,uncharacterized protein CHLRE_12g49985,GCF_000002595.2
69,Mass_AKT_Aligned,XP_042928019.1,1.1e-08,40.7,uncharacterized protein CHLRE_01g00180,GCF_000002595.2
70,Mass_AKT_Aligned,XP_001700261.2,1.2e-08,40.6,uncharacterized protein CHLRE_01g00950,GCF_000002595.2
71,Mass_AKT_Aligned,XP_042925981.1,1.2e-08,40.5,uncharacterized protein CHLRE_03g16950,GCF_000002595.2
72,Mass_AKT_Aligned,XP_042918322.1,4.3e-08,38.7,uncharacterized protein CHLRE_12g49865,GCF_000002595.2
73,Mass_AKT_Aligned,XP_042928038.1,4.7e-08,38.6,uncharacterized protein CHLRE_01g00255,GCF_000002595.2
74,Mass_AKT_Aligned,XP_042919133.1,5.3e-08,38.4,uncharacterized protein CHLRE_12g54440,GCF_000002595.2
75,Mass_AKT_Aligned,XP_001697865.2,9.1e-08,37.6,uncharacterized protein CHLRE_16g66110,GCF_000002595.2
76,Mass_AKT_Aligned,XP_001696437.1,9.6e-08,37.6,uncharacterized protein CHLRE_06g24915,GCF_000002595.2
77,Mass_AKT_Aligned,XP_042917755.1,1.2e-07,37.2,uncharacterized protein CHLRE_13g59200,GCF_000002595.2
78,Mass_AKT_Aligned,XP_001694302.2,1.5e-07,37.0,uncharacterized protein CHLRE_08g38490,GCF_000002595.2
79,Mass_AKT_Aligned,XP_001689643.2,2e-07,36.5,uncharacterized protein CHLRE_01g03670,GCF_000002595.2
80,Mass_AKT_Aligned,XP_001699912.2,2.6e-07,36.1,uncharacterized protein CHLRE_02g11250,GCF_000002595.2
81,Mass_AKT_Aligned,XP_042918773.1,5.5e-07,35.0,uncharacterized protein CHLRE_12g53740,GCF_000002595.2
82,Mass_AKT_Aligned,XP_042925898.1,8.5e-07,34.4,uncharacterized protein CHLRE_03g16490,GCF_000002595.2
83,Mass_AKT_Aligned,XP_042925897.1,8.5e-07,34.4,uncharacterized protein CHLRE_03g16490,GCF_000002595.2
84,Mass_AKT_Aligned,XP_042921375.1,1.1e-06,34.0,uncharacterized protein CHLRE_09g40033,GCF_000002595.2
85,Mass_AKT_Aligned,XP_042921374.1,1.1e-06,34.0,uncharacterized protein CHLRE_09g40033,GCF_000002595.2
86,Mass_AKT_Aligned,XP_001697134.2,1.4e-06,33.7,uncharacterized protein CHLRE_17g72330,GCF_000002595.2
87,Mass_AKT_Aligned,XP_001697608.2,1.4e-06,33.7,uncharacterized protein CHLRE_09g40590,GCF_000002595.2
88,Mass_AKT_Aligned,XP_042921795.1,1.5e-06,33.6,uncharacterized protein CHLRE_08g35990,GCF_000002595.2
89,Mass_AKT_Aligned,XP_042916206.1,1.9e-06,33.3,uncharacterized protein CHLRE_16g67630,GCF_000002595.2
90,Mass_AKT_Aligned,XP_042922309.1,2.2e-06,33.0,uncharacterized protein CHLRE_08g38280,GCF_000002595.2
91,Mass_AKT_Aligned,XP_042925357.1,2.3e-06,33.0,uncharacterized protein CHLRE_04g22620,GCF_000002595.2
92,Mass_AKT_Aligned,XP_042918095.1,3.5e-06,32.4,uncharacterized protein CHLRE_12g48635,GCF_000002595.2
93,Mass_AKT_Aligned,XP_042922237.1,3.9e-06,32.2,uncharacterized protein CHLRE_08g37950,GCF_000002595.2
94,Mass_AKT_Aligned,XP_042916294.1,4.2e-06,32.1,uncharacterized protein CHLRE_16g68673,GCF_000002595.2
95,Mass_AKT_Aligned,XP_042919754.1,5.3e-06,31.8,uncharacterized protein CHLRE_11g48140,GCF_000002595.2
96,Mass_AKT_Aligned,XP_042917195.1,5.6e-06,31.7,uncharacterized protein CHLRE_13g56373,GCF_000002595.2
97,Mass_AKT_Aligned,XP_042917196.1,5.6e-06,31.7,uncharacterized protein CHLRE_13g56373,GCF_000002595.2
98,Mass_AKT_Aligned,XP_042928645.1,1e-05,30.8,uncharacterized protein CHLRE_01g03665,GCF_000002595.2
99,Mass_AKT_Aligned,XP_042917293.1,1.2e-05,30.6,uncharacterized protein CHLRE_13g56805,GCF_000002595.2
100,Mass_AKT_Aligned,XP_042915239.1,1.5e-05,30.3,uncharacterized protein CHLRE_17g74739,GCF_000002595.2
101,Mass_AKT_Aligned,XP_042914327.1,1.6e-05,30.2,uncharacterized protein CHLRE_17g69855,GCF_000002595.2
102,Mass_AKT_Aligned,XP_042926217.1,2e-05,29.9,uncharacterized protein CHLRE_03g18445,GCF_000002595.2
103,Mass_AKT_Aligned,XP_042925418.1,2.2e-05,29.7,uncharacterized protein CHLRE_04g22885,GCF_000002595.2
104,Mass_AKT_Aligned,XP_001692896.2,2.3e-05,29.7,uncharacterized protein CHLRE_12g53465,GCF_000002595.2
105,Mass_AKT_Aligned,XP_001703525.2,2.3e-05,29.6,uncharacterized protein CHLRE_03g16675,GCF_000002595.2
106,Mass_AKT_Aligned,XP_042927446.1,2.4e-05,29.6,uncharacterized protein CHLRE_02g10665,GCF_000002595.2
107,Mass_AKT_Aligned,XP_042916958.1,3e-05,29.3,uncharacterized protein CHLRE_14g62646,GCF_000002595.2
108,Mass_AKT_Aligned,XP_042918154.1,3.2e-05,29.2,uncharacterized protein CHLRE_12g50890,GCF_000002595.2
109,Mass_AKT_Aligned,XP_001691553.1,3.9e-05,28.9,uncharacterized protein CHLRE_17g70765,GCF_000002595.2
110,Mass_AKT_Aligned,XP_001695033.1,4.7e-05,28.6,uncharacterized protein CHLRE_09g38720,GCF_000002595.2
111,Mass_AKT_Aligned,XP_042922526.1,5.3e-05,28.5,uncharacterized protein CHLRE_07g31985,GCF_000002595.2
112,Mass_AKT_Aligned,XP_042916517.1,5.4e-05,28.4,uncharacterized protein CHLRE_15g64110,GCF_000002595.2
113,Mass_AKT_Aligned,XP_001702790.2,6.3e-05,28.2,uncharacterized protein CHLRE_10g41945,GCF_000002595.2
114,Mass_AKT_Aligned,XP_001699929.2,0.00013,27.1,uncharacterized protein CHLRE_02g11085,GCF_000002595.2
115,Mass_AKT_Aligned,XP_042924305.1,0.00014,27.1,uncharacterized protein CHLRE_06g30100,GCF_000002595.2
116,Mass_AKT_Aligned,XP_001696965.1,0.00014,27.1,uncharacterized protein CHLRE_12g52955,GCF_000002595.2
117,Mass_AKT_Aligned,XP_042919130.1,0.00016,26.9,uncharacterized protein CHLRE_12g54455,GCF_000002595.2
118,Mass_AKT_Aligned,XP_001692196.2,0.00016,26.8,uncharacterized protein CHLRE_04g22320,GCF_000002595.2
119,Mass_AKT_Aligned,XP_001697750.2,0.00018,26.7,uncharacterized protein CHLRE_05g23545,GCF_000002595.2
120,Mass_AKT_Aligned,XP_042925417.1,0.00018,26.7,uncharacterized protein CHLRE_04g22880,GCF_000002595.2
121,Mass_AKT_Aligned,XP_001702573.2,0.00022,26.4,uncharacterized protein CHLRE_10g42470,GCF_000002595.2
122,Mass_AKT_Aligned,XP_042916102.1,0.00025,26.2,uncharacterized protein CHLRE_16g67575,GCF_000002595.2
123,Mass_AKT_Aligned,XP_042917864.1,0.00026,26.2,uncharacterized protein CHLRE_13g60660,GCF_000002595.2
124,Mass_AKT_Aligned,XP_042926747.1,0.00027,26.1,uncharacterized protein CHLRE_02g07437,GCF_000002595.2
125,Mass_AKT_Aligned,XP_042916159.1,0.0003,26.0,uncharacterized protein CHLRE_16g67260,GCF_000002595.2
126,Mass_AKT_Aligned,XP_042914686.1,0.00036,25.7,uncharacterized protein CHLRE_17g71945,GCF_000002595.2
127,Mass_AKT_Aligned,XP_042916192.1,0.00039,25.6,uncharacterized protein CHLRE_16g67417,GCF_000002595.2
