Unnamed: 0,query_id,hit_id,hit_eval,hit_bitscore,hit_description
941,Mass_AKT_Aligned,XP_016868151.1,7.4e-21,83.9,calcium/calmodulin-dependent protein k
942,Mass_AKT_Aligned,XP_016868153.1,7.4e-21,83.9,calcium/calmodulin-dependent protein k
943,Mass_AKT_Aligned,XP_016868154.1,7.4e-21,83.9,calcium/calmodulin-dependent protein k
944,Mass_AKT_Aligned,XP_024302713.1,7.4e-21,83.9,calcium/calmodulin-dependent protein k
945,Mass_AKT_Aligned,XP_047276839.1,7.4e-21,83.9,calcium/calmodulin-dependent protein k
946,Mass_AKT_Aligned,XP_047276836.1,7.4e-21,83.9,calcium/calmodulin-dependent protein k
947,Mass_AKT_Aligned,XP_047276838.1,7.4e-21,83.9,calcium/calmodulin-dependent protein k
948,Mass_AKT_Aligned,XP_047276837.1,7.4e-21,83.9,calcium/calmodulin-dependent protein k
949,Mass_AKT_Aligned,NP_001182345.1,9.6e-21,83.6,serine/threonine-protein kinase DCLK1
950,Mass_AKT_Aligned,NP_001182344.1,9.6e-21,83.6,serine/threonine-protein kinase DCLK1
951,Mass_AKT_Aligned,NP_001317000.1,9.6e-21,83.6,serine/threonine-protein kinase DCLK1
952,Mass_AKT_Aligned,NP_001317001.1,9.6e-21,83.6,serine/threonine-protein kinase DCLK1
953,Mass_AKT_Aligned,NP_004725.1,9.6e-21,83.6,serine/threonine-protein kinase DCLK1
954,Mass_AKT_Aligned,XP_016876336.1,9.6e-21,83.6,serine/threonine-protein kinase DCLK1
955,Mass_AKT_Aligned,NP_001386790.1,1.9e-20,82.6,calcium/calmodulin-dependent protein k
956,Mass_AKT_Aligned,NP_114417.1,2.4e-20,82.2,testis-specific serine/threonine-prote
957,Mass_AKT_Aligned,NP_001243619.1,3e-20,81.9,maternal embryonic leucine zipper kina
958,Mass_AKT_Aligned,XP_011543462.1,4.8e-20,81.2,serine/threonine-protein kinase MRCK g
959,Mass_AKT_Aligned,NP_001268677.1,6.8e-20,80.7,serine/threonine-protein kinase SIK3 i
960,Mass_AKT_Aligned,XP_011541026.1,6.8e-20,80.7,serine/threonine-protein kinase SIK3 i
961,Mass_AKT_Aligned,XP_011541027.1,6.8e-20,80.7,serine/threonine-protein kinase SIK3 i
962,Mass_AKT_Aligned,XP_011541025.1,6.8e-20,80.7,serine/threonine-protein kinase SIK3 i
963,Mass_AKT_Aligned,XP_016872915.1,6.8e-20,80.7,serine/threonine-protein kinase SIK3 i
964,Mass_AKT_Aligned,XP_016872914.1,6.8e-20,80.7,serine/threonine-protein kinase SIK3 i
965,Mass_AKT_Aligned,NP_001005735.1,9e-20,80.3,serine/threonine-protein kinase Chk2 i
966,Mass_AKT_Aligned,NP_001425222.1,9e-20,80.3,serine/threonine-protein kinase Chk2 i
967,Mass_AKT_Aligned,NP_009125.1,9e-20,80.3,serine/threonine-protein kinase Chk2 i
968,Mass_AKT_Aligned,XP_011528141.1,9e-20,80.3,serine/threonine-protein kinase Chk2 i
969,Mass_AKT_Aligned,XP_016884049.1,9e-20,80.3,serine/threonine-protein kinase Chk2 i
970,Mass_AKT_Aligned,XP_024307916.1,9e-20,80.3,serine/threonine-protein kinase Chk2 i
971,Mass_AKT_Aligned,NP_001350918.1,9.2e-20,80.3,calcium/calmodulin-dependent protein k
972,Mass_AKT_Aligned,NP_001350919.1,9.2e-20,80.3,calcium/calmodulin-dependent protein k
973,Mass_AKT_Aligned,NP_001355954.1,9.2e-20,80.3,calcium/calmodulin-dependent protein k
974,Mass_AKT_Aligned,NP_057065.2,9.2e-20,80.3,calcium/calmodulin-dependent protein k
975,Mass_AKT_Aligned,NP_741960.1,9.2e-20,80.3,calcium/calmodulin-dependent protein k
976,Mass_AKT_Aligned,NP_659438.1,1e-19,80.1,serine/threonine-protein kinase 32A is
977,Mass_AKT_Aligned,NP_001191421.1,1.3e-19,79.8,calcium/calmodulin-dependent protein k
978,Mass_AKT_Aligned,NP_001213.2,1.3e-19,79.8,calcium/calmodulin-dependent protein k
979,Mass_AKT_Aligned,NP_001307827.1,1.3e-19,79.8,calcium/calmodulin-dependent protein k
980,Mass_AKT_Aligned,NP_001354445.1,1.3e-19,79.8,calcium/calmodulin-dependent protein k
981,Mass_AKT_Aligned,NP_001354449.1,1.3e-19,79.8,calcium/calmodulin-dependent protein k
982,Mass_AKT_Aligned,NP_001354450.1,1.3e-19,79.8,calcium/calmodulin-dependent protein k
983,Mass_AKT_Aligned,NP_001354452.1,1.3e-19,79.8,calcium/calmodulin-dependent protein k
984,Mass_AKT_Aligned,NP_001354455.1,1.3e-19,79.8,calcium/calmodulin-dependent protein k
985,Mass_AKT_Aligned,NP_001354456.1,1.3e-19,79.8,calcium/calmodulin-dependent protein k
986,Mass_AKT_Aligned,NP_001354458.1,1.3e-19,79.8,calcium/calmodulin-dependent protein k
987,Mass_AKT_Aligned,NP_001354459.1,1.3e-19,79.8,calcium/calmodulin-dependent protein k
988,Mass_AKT_Aligned,NP_001354460.1,1.3e-19,79.8,calcium/calmodulin-dependent protein k
989,Mass_AKT_Aligned,NP_001354462.1,1.3e-19,79.8,calcium/calmodulin-dependent protein k
990,Mass_AKT_Aligned,NP_001354464.1,1.3e-19,79.8,calcium/calmodulin-dependent protein k
991,Mass_AKT_Aligned,NP_001354448.1,1.3e-19,79.8,calcium/calmodulin-dependent protein k
992,Mass_AKT_Aligned,NP_001354470.1,1.3e-19,79.8,calcium/calmodulin-dependent protein k
993,Mass_AKT_Aligned,NP_001354472.1,1.3e-19,79.8,calcium/calmodulin-dependent protein k
994,Mass_AKT_Aligned,NP_001354473.1,1.3e-19,79.8,calcium/calmodulin-dependent protein k
995,Mass_AKT_Aligned,NP_001354476.1,1.3e-19,79.8,calcium/calmodulin-dependent protein k
996,Mass_AKT_Aligned,NP_001354477.1,1.3e-19,79.8,calcium/calmodulin-dependent protein k
997,Mass_AKT_Aligned,NP_001354465.1,1.3e-19,79.8,calcium/calmodulin-dependent protein k
998,Mass_AKT_Aligned,NP_001354451.1,1.3e-19,79.8,calcium/calmodulin-dependent protein k
999,Mass_AKT_Aligned,NP_001354446.1,1.3e-19,79.8,calcium/calmodulin-dependent protein k
1000,Mass_AKT_Aligned,NP_001354475.1,1.3e-19,79.8,calcium/calmodulin-dependent protein k
1001,Mass_AKT_Aligned,NP_001354457.1,1.3e-19,79.8,calcium/calmodulin-dependent protein k
1002,Mass_AKT_Aligned,NP_001354474.1,1.3e-19,79.8,calcium/calmodulin-dependent protein k
1003,Mass_AKT_Aligned,NP_001354463.1,1.3e-19,79.8,calcium/calmodulin-dependent protein k
1004,Mass_AKT_Aligned,NP_001354447.1,1.3e-19,79.8,calcium/calmodulin-dependent protein k
1005,Mass_AKT_Aligned,NP_751909.1,1.3e-19,79.8,calcium/calmodulin-dependent protein k
1006,Mass_AKT_Aligned,NP_751910.1,1.3e-19,79.8,calcium/calmodulin-dependent protein k
1007,Mass_AKT_Aligned,NP_751911.1,1.3e-19,79.8,calcium/calmodulin-dependent protein k
1008,Mass_AKT_Aligned,NP_751913.1,1.3e-19,79.8,calcium/calmodulin-dependent protein k
1009,Mass_AKT_Aligned,XP_005270255.1,1.3e-19,79.8,calcium/calmodulin-dependent protein k
1010,Mass_AKT_Aligned,XP_005270262.1,1.3e-19,79.8,calcium/calmodulin-dependent protein k
1011,Mass_AKT_Aligned,XP_006718061.1,1.3e-19,79.8,calcium/calmodulin-dependent protein k
1012,Mass_AKT_Aligned,XP_006718059.1,1.3e-19,79.8,calcium/calmodulin-dependent protein k
1013,Mass_AKT_Aligned,XP_016872219.1,1.3e-19,79.8,calcium/calmodulin-dependent protein k
1014,Mass_AKT_Aligned,XP_047281757.1,1.3e-19,79.8,calcium/calmodulin-dependent protein k
1015,Mass_AKT_Aligned,NP_001428286.1,1.4e-19,79.7,serine/threonine-protein kinase PLK4 i
1016,Mass_AKT_Aligned,NP_001428287.1,1.4e-19,79.7,serine/threonine-protein kinase PLK4 i
1017,Mass_AKT_Aligned,NP_001428288.1,1.4e-19,79.7,serine/threonine-protein kinase PLK4 i
1018,Mass_AKT_Aligned,NP_001428291.1,1.4e-19,79.7,serine/threonine-protein kinase PLK4 i
1019,Mass_AKT_Aligned,NP_001428298.1,1.4e-19,79.7,serine/threonine-protein kinase PLK4 i
1020,Mass_AKT_Aligned,NP_055079.3,1.4e-19,79.7,serine/threonine-protein kinase PLK4 i
1021,Mass_AKT_Aligned,NP_001356602.1,1.4e-19,79.7,ribosomal protein S6 kinase beta-1 iso
1022,Mass_AKT_Aligned,NP_001356603.1,1.4e-19,79.7,ribosomal protein S6 kinase beta-1 iso
1023,Mass_AKT_Aligned,NP_001356604.1,1.4e-19,79.7,ribosomal protein S6 kinase beta-1 iso
1024,Mass_AKT_Aligned,NP_001356605.1,1.4e-19,79.7,ribosomal protein S6 kinase beta-1 iso
1025,Mass_AKT_Aligned,NP_001356606.1,1.4e-19,79.7,ribosomal protein S6 kinase beta-1 iso
1026,Mass_AKT_Aligned,NP_001356607.1,1.4e-19,79.7,ribosomal protein S6 kinase beta-1 iso
1027,Mass_AKT_Aligned,NP_001356608.1,1.4e-19,79.7,ribosomal protein S6 kinase beta-1 iso
1028,Mass_AKT_Aligned,NP_001244316.1,1.9e-19,79.2,serine/threonine-protein kinase Chk2 i
1029,Mass_AKT_Aligned,NP_001424871.1,1.9e-19,79.2,serine/threonine-protein kinase Chk2 i
1030,Mass_AKT_Aligned,NP_001239155.1,2.8e-19,78.7,serine/threonine-protein kinase PLK2 i
1031,Mass_AKT_Aligned,NP_006613.2,2.8e-19,78.7,serine/threonine-protein kinase PLK2 i
1032,Mass_AKT_Aligned,NP_001308510.1,4.6e-19,78.0,calcium/calmodulin-dependent protein k
1033,Mass_AKT_Aligned,NP_001386791.1,4.6e-19,78.0,calcium/calmodulin-dependent protein k
1034,Mass_AKT_Aligned,NP_001386788.1,4.6e-19,78.0,calcium/calmodulin-dependent protein k
1035,Mass_AKT_Aligned,NP_001386789.1,4.6e-19,78.0,calcium/calmodulin-dependent protein k
1036,Mass_AKT_Aligned,NP_001309156.1,6.6e-19,77.5,ribosomal protein S6 kinase alpha-5 is
1037,Mass_AKT_Aligned,NP_001309159.1,6.6e-19,77.5,ribosomal protein S6 kinase alpha-5 is
1038,Mass_AKT_Aligned,NP_001309160.1,6.6e-19,77.5,ribosomal protein S6 kinase alpha-5 is
1039,Mass_AKT_Aligned,NP_001332898.1,8.8e-19,77.0,serine/threonine-protein kinase 32B is
1040,Mass_AKT_Aligned,NP_001186329.1,1e-18,76.8,serine/threonine-protein kinase Nek1 i
1041,Mass_AKT_Aligned,NP_001186326.1,1e-18,76.8,serine/threonine-protein kinase Nek1 i
1042,Mass_AKT_Aligned,NP_001186328.1,1e-18,76.8,serine/threonine-protein kinase Nek1 i
1043,Mass_AKT_Aligned,NP_001186327.1,1e-18,76.8,serine/threonine-protein kinase Nek1 i
1044,Mass_AKT_Aligned,NP_001361351.1,1e-18,76.8,serine/threonine-protein kinase Nek1 i
1045,Mass_AKT_Aligned,NP_001361352.1,1e-18,76.8,serine/threonine-protein kinase Nek1 i
1046,Mass_AKT_Aligned,NP_001361348.1,1e-18,76.8,serine/threonine-protein kinase Nek1 i
1047,Mass_AKT_Aligned,NP_001361350.1,1e-18,76.8,serine/threonine-protein kinase Nek1 i
1048,Mass_AKT_Aligned,NP_001361347.1,1e-18,76.8,serine/threonine-protein kinase Nek1 i
1049,Mass_AKT_Aligned,NP_001361349.1,1e-18,76.8,serine/threonine-protein kinase Nek1 i
1050,Mass_AKT_Aligned,NP_001427551.1,1e-18,76.8,serine/threonine-protein kinase Nek1 i
1051,Mass_AKT_Aligned,NP_001427552.1,1e-18,76.8,serine/threonine-protein kinase Nek1 i
1052,Mass_AKT_Aligned,NP_001427550.1,1e-18,76.8,serine/threonine-protein kinase Nek1 i
1053,Mass_AKT_Aligned,NP_001427549.1,1e-18,76.8,serine/threonine-protein kinase Nek1 i
1054,Mass_AKT_Aligned,NP_036356.1,1e-18,76.8,serine/threonine-protein kinase Nek1 i
1055,Mass_AKT_Aligned,XP_011530306.1,1e-18,76.8,serine/threonine-protein kinase Nek1 i
1056,Mass_AKT_Aligned,XP_011530307.1,1e-18,76.8,serine/threonine-protein kinase Nek1 i
1057,Mass_AKT_Aligned,XP_047271687.1,1e-18,76.8,serine/threonine-protein kinase Nek1 i
1058,Mass_AKT_Aligned,XP_047271696.1,1e-18,76.8,serine/threonine-protein kinase Nek1 i
1059,Mass_AKT_Aligned,XP_047271690.1,1e-18,76.8,serine/threonine-protein kinase Nek1 i
1060,Mass_AKT_Aligned,XP_047271697.1,1e-18,76.8,serine/threonine-protein kinase Nek1 i
1061,Mass_AKT_Aligned,XP_011513861.1,1.5e-18,76.2,calcium/calmodulin-dependent protein k
1062,Mass_AKT_Aligned,NP_001354461.1,1.9e-18,76.0,calcium/calmodulin-dependent protein k
1063,Mass_AKT_Aligned,NP_001354454.1,1.9e-18,76.0,calcium/calmodulin-dependent protein k
1064,Mass_AKT_Aligned,NP_001354443.1,1.9e-18,76.0,calcium/calmodulin-dependent protein k
1065,Mass_AKT_Aligned,XP_024303986.1,1.9e-18,76.0,calcium/calmodulin-dependent protein k
1066,Mass_AKT_Aligned,XP_047281754.1,1.9e-18,76.0,calcium/calmodulin-dependent protein k
1067,Mass_AKT_Aligned,XP_047281758.1,1.9e-18,76.0,calcium/calmodulin-dependent protein k
1068,Mass_AKT_Aligned,XP_047281759.1,1.9e-18,76.0,calcium/calmodulin-dependent protein k
1069,Mass_AKT_Aligned,XP_047281755.1,1.9e-18,76.0,calcium/calmodulin-dependent protein k
1070,Mass_AKT_Aligned,XP_047281756.1,1.9e-18,76.0,calcium/calmodulin-dependent protein k
1071,Mass_AKT_Aligned,XP_047281753.1,1.9e-18,76.0,calcium/calmodulin-dependent protein k
1072,Mass_AKT_Aligned,XP_006724179.2,2.3e-18,75.7,serine/threonine-protein kinase Chk2 i
1073,Mass_AKT_Aligned,NP_001354468.1,2.4e-18,75.6,calcium/calmodulin-dependent protein k
1074,Mass_AKT_Aligned,NP_001354453.1,2.4e-18,75.6,calcium/calmodulin-dependent protein k
1075,Mass_AKT_Aligned,XP_047281760.1,2.4e-18,75.6,calcium/calmodulin-dependent protein k
1076,Mass_AKT_Aligned,XP_047281761.1,2.4e-18,75.6,calcium/calmodulin-dependent protein k
1077,Mass_AKT_Aligned,NP_004064.2,2.5e-18,75.6,serine/threonine-protein kinase PLK3 [
1078,Mass_AKT_Aligned,XP_047300411.1,2.5e-18,75.6,serine/threonine-protein kinase PLK3 i
1079,Mass_AKT_Aligned,XP_047300419.1,2.5e-18,75.6,serine/threonine-protein kinase PLK3 i
1080,Mass_AKT_Aligned,XP_016863542.1,3.8e-18,74.9,G protein-coupled receptor kinase 4 is
1081,Mass_AKT_Aligned,NP_001386792.1,4e-18,74.9,calcium/calmodulin-dependent protein k
1082,Mass_AKT_Aligned,NP_001386793.1,4e-18,74.9,calcium/calmodulin-dependent protein k
1083,Mass_AKT_Aligned,XP_011530594.1,4e-18,74.9,calcium/calmodulin-dependent protein k
1084,Mass_AKT_Aligned,NP_115670.1,7.5e-18,74.0,calcium/calmodulin-dependent protein k
1085,Mass_AKT_Aligned,NP_757344.2,7.5e-18,74.0,calcium/calmodulin-dependent protein k
1086,Mass_AKT_Aligned,NP_757343.2,7.5e-18,74.0,calcium/calmodulin-dependent protein k
1087,Mass_AKT_Aligned,NP_001230854.1,8.3e-18,73.8,MAP kinase-activated protein kinase 3
1088,Mass_AKT_Aligned,NP_001230855.1,8.3e-18,73.8,MAP kinase-activated protein kinase 3
1089,Mass_AKT_Aligned,NP_004626.1,8.3e-18,73.8,MAP kinase-activated protein kinase 3
1090,Mass_AKT_Aligned,XP_047304839.1,8.3e-18,73.8,MAP kinase-activated protein kinase 3
1091,Mass_AKT_Aligned,XP_047304841.1,8.3e-18,73.8,MAP kinase-activated protein kinase 3
1092,Mass_AKT_Aligned,XP_047304843.1,8.3e-18,73.8,MAP kinase-activated protein kinase 3
1093,Mass_AKT_Aligned,XP_047304840.1,8.3e-18,73.8,MAP kinase-activated protein kinase 3
1094,Mass_AKT_Aligned,XP_047304842.1,8.3e-18,73.8,MAP kinase-activated protein kinase 3
1095,Mass_AKT_Aligned,NP_001341958.1,9.1e-18,73.7,5'-AMP-activated protein kinase cataly
1096,Mass_AKT_Aligned,NP_001354466.1,9.6e-18,73.6,calcium/calmodulin-dependent protein k
1097,Mass_AKT_Aligned,NP_001354467.1,9.6e-18,73.6,calcium/calmodulin-dependent protein k
1098,Mass_AKT_Aligned,NP_001336885.1,1.5e-17,72.9,serine/threonine-protein kinase Chk2 i
1099,Mass_AKT_Aligned,XP_006724177.3,1.5e-17,72.9,serine/threonine-protein kinase Chk2 i
1100,Mass_AKT_Aligned,XP_011528144.1,1.5e-17,72.9,serine/threonine-protein kinase Chk2 i
1101,Mass_AKT_Aligned,XP_047297063.1,1.5e-17,72.9,serine/threonine-protein kinase Chk2 i
1102,Mass_AKT_Aligned,NP_001165774.1,1.7e-17,72.8,serine/threonine-protein kinase greatw
1103,Mass_AKT_Aligned,NP_001165775.1,1.7e-17,72.8,serine/threonine-protein kinase greatw
1104,Mass_AKT_Aligned,NP_001307686.1,1.7e-17,72.8,serine/threonine-protein kinase greatw
1105,Mass_AKT_Aligned,NP_001307685.1,1.7e-17,72.8,serine/threonine-protein kinase greatw
1106,Mass_AKT_Aligned,NP_116233.2,1.7e-17,72.8,serine/threonine-protein kinase greatw
1107,Mass_AKT_Aligned,XP_005252688.1,1.7e-17,72.8,serine/threonine-protein kinase greatw
1108,Mass_AKT_Aligned,XP_005252689.1,1.7e-17,72.8,serine/threonine-protein kinase greatw
1109,Mass_AKT_Aligned,XP_006717582.1,1.7e-17,72.8,serine/threonine-protein kinase greatw
1110,Mass_AKT_Aligned,XP_006717583.1,1.7e-17,72.8,serine/threonine-protein kinase greatw
1111,Mass_AKT_Aligned,XP_016872344.1,1.7e-17,72.8,serine/threonine-protein kinase greatw
1112,Mass_AKT_Aligned,XP_016872341.1,1.7e-17,72.8,serine/threonine-protein kinase greatw
1113,Mass_AKT_Aligned,XP_024304011.1,1.7e-17,72.8,serine/threonine-protein kinase greatw
1114,Mass_AKT_Aligned,XP_024304012.1,1.7e-17,72.8,serine/threonine-protein kinase greatw
1115,Mass_AKT_Aligned,XP_047281874.1,1.7e-17,72.8,serine/threonine-protein kinase greatw
1116,Mass_AKT_Aligned,NP_001177730.1,2.1e-17,72.5,serine/threonine-protein kinase PLK4 i
1117,Mass_AKT_Aligned,NP_001177728.1,2.1e-17,72.5,serine/threonine-protein kinase PLK4 i
1118,Mass_AKT_Aligned,NP_001428290.1,2.1e-17,72.5,serine/threonine-protein kinase PLK4 i
1119,Mass_AKT_Aligned,NP_001428295.1,2.1e-17,72.5,serine/threonine-protein kinase PLK4 i
1120,Mass_AKT_Aligned,NP_001428296.1,2.1e-17,72.5,serine/threonine-protein kinase PLK4 i
1121,Mass_AKT_Aligned,NP_001428289.1,2.1e-17,72.5,serine/threonine-protein kinase PLK4 i
1122,Mass_AKT_Aligned,NP_001428297.1,3.9e-17,71.6,serine/threonine-protein kinase PLK4 i
1123,Mass_AKT_Aligned,NP_001363202.1,9.4e-17,70.3,serine/threonine-protein kinase PAK 1
1124,Mass_AKT_Aligned,NP_001363203.1,9.4e-17,70.3,serine/threonine-protein kinase PAK 1
1125,Mass_AKT_Aligned,NP_001363204.1,9.4e-17,70.3,serine/threonine-protein kinase PAK 1
1126,Mass_AKT_Aligned,NP_001363205.1,9.4e-17,70.3,serine/threonine-protein kinase PAK 1
1127,Mass_AKT_Aligned,NP_001363206.1,9.4e-17,70.3,serine/threonine-protein kinase PAK 1
1128,Mass_AKT_Aligned,NP_001363207.1,9.4e-17,70.3,serine/threonine-protein kinase PAK 1
1129,Mass_AKT_Aligned,NP_001363208.1,9.4e-17,70.3,serine/threonine-protein kinase PAK 1
1130,Mass_AKT_Aligned,NP_001363209.1,9.4e-17,70.3,serine/threonine-protein kinase PAK 1
1131,Mass_AKT_Aligned,NP_001363212.1,9.4e-17,70.3,serine/threonine-protein kinase PAK 1
1132,Mass_AKT_Aligned,NP_001363213.1,9.4e-17,70.3,serine/threonine-protein kinase PAK 1
1133,Mass_AKT_Aligned,NP_001363215.1,9.4e-17,70.3,serine/threonine-protein kinase PAK 1
1134,Mass_AKT_Aligned,NP_001363216.1,9.4e-17,70.3,serine/threonine-protein kinase PAK 1
1135,Mass_AKT_Aligned,NP_001363224.1,9.4e-17,70.3,serine/threonine-protein kinase PAK 1
1136,Mass_AKT_Aligned,NP_001363230.1,9.4e-17,70.3,serine/threonine-protein kinase PAK 1
1137,Mass_AKT_Aligned,NP_001363234.1,9.4e-17,70.3,serine/threonine-protein kinase PAK 1
1138,Mass_AKT_Aligned,NP_001363201.1,9.4e-17,70.3,serine/threonine-protein kinase PAK 1
1139,Mass_AKT_Aligned,NP_001363214.1,9.4e-17,70.3,serine/threonine-protein kinase PAK 1
1140,Mass_AKT_Aligned,NP_001363233.1,9.4e-17,70.3,serine/threonine-protein kinase PAK 1
1141,Mass_AKT_Aligned,NP_001363210.1,9.4e-17,70.3,serine/threonine-protein kinase PAK 1
1142,Mass_AKT_Aligned,NP_001363232.1,9.4e-17,70.3,serine/threonine-protein kinase PAK 1
1143,Mass_AKT_Aligned,NP_001363211.1,9.4e-17,70.3,serine/threonine-protein kinase PAK 1
1144,Mass_AKT_Aligned,NP_002567.3,9.4e-17,70.3,serine/threonine-protein kinase PAK 1
1145,Mass_AKT_Aligned,XP_024304328.1,9.4e-17,70.3,serine/threonine-protein kinase PAK 1
1146,Mass_AKT_Aligned,XP_047283009.1,9.4e-17,70.3,serine/threonine-protein kinase PAK 1
1147,Mass_AKT_Aligned,XP_047283010.1,9.4e-17,70.3,serine/threonine-protein kinase PAK 1
1148,Mass_AKT_Aligned,XP_047283003.1,9.4e-17,70.3,serine/threonine-protein kinase PAK 1
1149,Mass_AKT_Aligned,NP_001121638.1,1.4e-16,69.7,serine/threonine-protein kinase PAK 3
1150,Mass_AKT_Aligned,NP_001121644.1,1.4e-16,69.7,serine/threonine-protein kinase PAK 3
1151,Mass_AKT_Aligned,NP_001121639.1,1.4e-16,69.7,serine/threonine-protein kinase PAK 3
1152,Mass_AKT_Aligned,NP_001121645.1,1.4e-16,69.7,serine/threonine-protein kinase PAK 3
1153,Mass_AKT_Aligned,NP_001121640.1,1.4e-16,69.7,serine/threonine-protein kinase PAK 3
1154,Mass_AKT_Aligned,NP_001311259.1,1.4e-16,69.7,serine/threonine-protein kinase PAK 3
1155,Mass_AKT_Aligned,NP_001311260.1,1.4e-16,69.7,serine/threonine-protein kinase PAK 3
1156,Mass_AKT_Aligned,NP_001311262.1,1.4e-16,69.7,serine/threonine-protein kinase PAK 3
1157,Mass_AKT_Aligned,NP_001311263.1,1.4e-16,69.7,serine/threonine-protein kinase PAK 3
1158,Mass_AKT_Aligned,NP_001311257.1,1.4e-16,69.7,serine/threonine-protein kinase PAK 3
1159,Mass_AKT_Aligned,NP_001311254.1,1.4e-16,69.7,serine/threonine-protein kinase PAK 3
1160,Mass_AKT_Aligned,NP_001311261.1,1.4e-16,69.7,serine/threonine-protein kinase PAK 3
1161,Mass_AKT_Aligned,NP_001311258.1,1.4e-16,69.7,serine/threonine-protein kinase PAK 3
1162,Mass_AKT_Aligned,NP_001311256.1,1.4e-16,69.7,serine/threonine-protein kinase PAK 3
1163,Mass_AKT_Aligned,NP_001311255.1,1.4e-16,69.7,serine/threonine-protein kinase PAK 3
1164,Mass_AKT_Aligned,NP_002569.1,1.4e-16,69.7,serine/threonine-protein kinase PAK 3
1165,Mass_AKT_Aligned,XP_016885046.1,1.4e-16,69.7,serine/threonine-protein kinase PAK 3
1166,Mass_AKT_Aligned,XP_016885052.1,1.4e-16,69.7,serine/threonine-protein kinase PAK 3
1167,Mass_AKT_Aligned,XP_047298105.1,1.4e-16,69.7,serine/threonine-protein kinase PAK 3
1168,Mass_AKT_Aligned,XP_047298104.1,1.4e-16,69.7,serine/threonine-protein kinase PAK 3
1169,Mass_AKT_Aligned,XP_047298106.1,1.4e-16,69.7,serine/threonine-protein kinase PAK 3
1170,Mass_AKT_Aligned,XP_011511758.1,4.7e-16,68.0,G protein-coupled receptor kinase 4 is
1171,Mass_AKT_Aligned,XP_005262189.1,4.9e-16,67.9,serine/threonine-protein kinase PAK 3
1172,Mass_AKT_Aligned,XP_005262190.1,4.9e-16,67.9,serine/threonine-protein kinase PAK 3
1173,Mass_AKT_Aligned,XP_006724717.1,4.9e-16,67.9,serine/threonine-protein kinase PAK 3
1174,Mass_AKT_Aligned,XP_006724718.1,4.9e-16,67.9,serine/threonine-protein kinase PAK 3
1175,Mass_AKT_Aligned,XP_011529270.1,4.9e-16,67.9,serine/threonine-protein kinase PAK 3
1176,Mass_AKT_Aligned,XP_011529271.1,4.9e-16,67.9,serine/threonine-protein kinase PAK 3
1177,Mass_AKT_Aligned,XP_011529264.1,4.9e-16,67.9,serine/threonine-protein kinase PAK 3
1178,Mass_AKT_Aligned,XP_016885047.1,4.9e-16,67.9,serine/threonine-protein kinase PAK 3
1179,Mass_AKT_Aligned,XP_016885049.1,4.9e-16,67.9,serine/threonine-protein kinase PAK 3
1180,Mass_AKT_Aligned,XP_016885048.1,4.9e-16,67.9,serine/threonine-protein kinase PAK 3
1181,Mass_AKT_Aligned,XP_047298102.1,4.9e-16,67.9,serine/threonine-protein kinase PAK 3
1182,Mass_AKT_Aligned,XP_047298103.1,4.9e-16,67.9,serine/threonine-protein kinase PAK 3
1183,Mass_AKT_Aligned,NP_002568.2,5.8e-16,67.7,serine/threonine-protein kinase PAK 2
1184,Mass_AKT_Aligned,XP_011511172.1,5.8e-16,67.7,serine/threonine-protein kinase PAK 2
1185,Mass_AKT_Aligned,XP_047304174.1,5.8e-16,67.7,serine/threonine-protein kinase PAK 2
1186,Mass_AKT_Aligned,XP_047304175.1,5.8e-16,67.7,serine/threonine-protein kinase PAK 2
1187,Mass_AKT_Aligned,XP_047287265.1,6.3e-16,67.6,NUAK family SNF1-like kinase 2 isoform
1188,Mass_AKT_Aligned,NP_001300884.1,1.2e-15,66.6,aurora kinase B isoform 7 [Homo sapien
1189,Mass_AKT_Aligned,NP_001300883.1,1.2e-15,66.6,aurora kinase B isoform 6 [Homo sapien
1190,Mass_AKT_Aligned,XP_016880800.1,1.2e-15,66.6,aurora kinase B isoform X3 [Homo sapie
1191,Mass_AKT_Aligned,NP_001363217.1,1.8e-15,66.0,serine/threonine-protein kinase PAK 1
1192,Mass_AKT_Aligned,NP_001316998.1,1.9e-15,66.0,serine/threonine-protein kinase D1 iso
1193,Mass_AKT_Aligned,NP_001335319.1,1.9e-15,66.0,serine/threonine-protein kinase D1 iso
1194,Mass_AKT_Aligned,NP_002733.2,1.9e-15,66.0,serine/threonine-protein kinase D1 iso
1195,Mass_AKT_Aligned,XP_011535267.1,1.9e-15,66.0,serine/threonine-protein kinase D1 iso
1196,Mass_AKT_Aligned,XP_047287545.1,1.9e-15,66.0,serine/threonine-protein kinase D1 iso
1197,Mass_AKT_Aligned,XP_047287546.1,1.9e-15,66.0,serine/threonine-protein kinase D1 iso
1198,Mass_AKT_Aligned,XP_016857356.1,2e-15,65.9,calcium/calmodulin-dependent protein k
1199,Mass_AKT_Aligned,NP_001122092.1,2.3e-15,65.7,serine/threonine-protein kinase PAK 1
1200,Mass_AKT_Aligned,NP_001363198.1,2.3e-15,65.7,serine/threonine-protein kinase PAK 1
1201,Mass_AKT_Aligned,NP_001363199.1,2.3e-15,65.7,serine/threonine-protein kinase PAK 1
